,postalCode,name,distance,categories,lat,lng,id,City,Neighborhood
72,7806,Virgin Active Health Club,9332,Gym,-34.018676095908376,18.451303488767806,4b4c2e53f964a52057af26e3,Cape Town,Muizenberg
73,,"Rose Bar, Alphen Hotel.",9964,Hotel Bar,-34.01285836164276,18.45068771729077,4eece0be0aaf1d45b13b7175,Cape Town,Muizenberg
74,,High Tea,9528,Tea Room,-34.014422,18.461421,4c3827ac2c8020a1ff688a00,Cape Town,Muizenberg
75,,Woolworths,9226,Grocery Store,-34.0216929568688,18.445114243787696,4bd2cf71046076b0769f7471,Cape Town,Muizenberg
76,7800,Constantia Village Shopping Centre,9248,Shopping Mall,-34.0215593808089,18.44487856327051,4b8fd7a9f964a520076533e3,Cape Town,Muizenberg
77,7979,African Queen Guesthouse,9600,Bed & Breakfast,-34.110707,18.381667,4d16f67fbb64224b254fbd65,Cape Town,Muizenberg
78,,Cafe Roux,9852,Café,-34.097369021847044,18.377776739166148,4bab53c2f964a520d0a03ae3,Cape Town,Muizenberg
79,,Scratch Patch & Mineral World,9811,Jewelry Store,-34.171470206138544,18.4261517651053,4b769cdbf964a52079542ee3,Cape Town,Muizenberg
80,7848,Jonkershuis Restaurant,9619,Restaurant,-34.03071406873821,18.41894095683067,4b76fcdbf964a520cb712ee3,Cape Town,Muizenberg
81,,Little Stream Constantia,9097,Breakfast Spot,-34.03742558328065,18.418208956718445,4e214e2718a88345f04a4270,Cape Town,Muizenberg
82,7848,Open Door,7855,Restaurant,-34.047953267194536,18.424385313690156,55b27b4d498e035e658dcd9d,Cape Town,Muizenberg
83,,The Village Roast,9872,Coffee Shop,-34.09691,18.377568,564da03a498ec6dcb47f1b53,Cape Town,Muizenberg
84,,Checkers - Sun Valley,9144,Convenience Store,-34.120989545467474,18.389463843043384,56791208498e05d5b379baad,Cape Town,Muizenberg
85,,High Constantia Wine farm,9682,Winery,-34.025364617923074,18.42659337937037,4d493ba383eda1cdaa17a6b1,Cape Town,Muizenberg
86,7975,The Toad,9823,Gastropub,-34.09741952075786,18.378090323759757,4c0b97296071a5931e6fe132,Cape Town,Muizenberg
87,,Virgin Active Sun Valley,9165,Gym / Fitness Center,-34.121833678901694,18.389535864597967,565981dd498e8316335be62c,Cape Town,Muizenberg
88,7975,Food Lover's Market,9428,Fruit & Vegetable Store,-34.12373922435551,18.387258646073867,4fafb485c2ee519be3781d5d,Cape Town,Muizenberg
89,,Dixie's,8897,Café,-34.16449661461802,18.431384784703965,4be5be7b8a8cb713716ac4a0,Cape Town,Muizenberg
90,7975,Glencairn Beach,8428,Beach,-34.159572091310196,18.431721925735474,4c8b95ec1556bfb751260293,Cape Town,Muizenberg
91,7975,STOEP+SWING,8603,Pub,-34.16032670644627,18.429737091064453,4fccd8e07b0cbd800b0e87e4,Cape Town,Muizenberg
92,7975,Longbeach Mall,9332,Shopping Mall,-34.12407686,18.38848975,4b655967f964a52014ee2ae3,Cape Town,Muizenberg
93,7975,Ocean Basket (Longbeach Mall),9469,Seafood Restaurant,-34.12368901949499,18.386778831481934,4c78ff0bdbaa76b0b446184b,Cape Town,Muizenberg
94,,Sun Valley Mall,8996,Shopping Mall,-34.122237375949354,18.391602144031264,4f58b5a8e4b032fce6518966,Cape Town,Muizenberg
95,7975,SPAR,7027,Grocery Store,-34.13270067,18.42109237,4c833b871b63b7130a629204,Cape Town,Muizenberg
96,,Glencairn,8232,Outdoors & Recreation,-34.15701512603394,18.431096486511873,4e564c431495eb38e205cf9f,Cape Town,Muizenberg
97,7800,Shell,8068,Gas Station,-34.03397338,18.52604519,4e710431b99302402c91a208,Cape Town,Muizenberg
98,,"Simon's, Groot Constantia",9655,French Restaurant,-34.03120357482775,18.417613065669027,4c4b3e985609c9b6814edf90,Cape Town,Muizenberg
99,7975,Woolworths,9406,Department Store,-34.12434152674115,18.387746136207994,4c78fe2cdbaa76b02dff174b,Cape Town,Muizenberg
0,,Fish Hoek Beach,877,Beach,-34.13711698645851,18.43428611755371,4b6d405af964a5209f6d2ce3,Cape Town,Fish Hoek
1,,Clovelly Country Club,1764,Golf Course,-34.12240533754671,18.427856241487753,4c43fec7f0bdd13acdffc8cc,Cape Town,Fish Hoek
2,7975,Fish Hoek Fisheries,691,Seafood Restaurant,-34.13626448054778,18.432016968727112,4c4f15abdb2c20a15b4d7875,Cape Town,Fish Hoek
3,,Harbour House,2427,Seafood Restaurant,-34.12976088091904,18.449190503592668,4b8d3f85f964a520beef32e3,Cape Town,Fish Hoek
4,,St James Beach,3796,Beach,-34.11895264257002,18.45895678725493,4bc1802c461576b0bd197c32,Cape Town,Fish Hoek
5,7990,Olympia Café & Deli,2437,Café,-34.12763948370044,18.44809931608288,4bb5b6f7ef159c74defe74f7,Cape Town,Fish Hoek
6,7975,Bhandaris,538,Indian Restaurant,-34.14038928605399,18.429946303367615,4d04555890762d43989ff18a,Cape Town,Fish Hoek
7,,Kalk Bay Theatre,2785,Theater,-34.12513501360191,18.45071293308603,4e076806fa767637fd2aa43b,Cape Town,Fish Hoek
8,,Satori,2702,Italian Restaurant,-34.12583167270657,18.450174721957595,4bc0ca9aabf49521cce2bf93,Cape Town,Fish Hoek
9,7975,Muizenberg Beach,5367,Beach,-34.10839345928985,18.47074270248413,4b48476af964a520024b26e3,Cape Town,Fish Hoek
10,7975,Brass Bell,2735,Seafood Restaurant,-34.1260837751392,18.450760496894603,4b9a969df964a5200cc435e3,Cape Town,Fish Hoek
11,7990,Live Bait,2445,Seafood Restaurant,-34.12957421200364,18.449310489892156,4c8cac9acf3ea143e55ff751,Cape Town,Fish Hoek
12,,Cape Point Vineyards,6006,Winery,-34.09390996592579,18.387361413973743,4c8b985252a98cfa044137e9,Cape Town,Fish Hoek
13,,Bootlegger Coffee Company Kalk Bay,2494,Coffee Shop,-34.12710187453033,18.44844990437463,56e6b34f498ea4e7695a6895,Cape Town,Fish Hoek
14,7945,Surfer's Corner,6405,Surf Spot,-34.09522809448751,18.47125034420314,4bae1e87f964a520c5863be3,Cape Town,Fish Hoek
15,7985,Blue Water Cafe,6801,Café,-34.14200249326332,18.351158119751712,4c2873ac9fb5d13adc899957,Cape Town,Fish Hoek
16,,Kalky's,2428,Fish & Chips Shop,-34.12909241881944,18.448862701973347,4c3c5b6a17f2ef3bb50281f4,Cape Town,Fish Hoek
17,,Noordhoek Farm Village,6278,Food & Drink Shop,-34.097280774538184,18.37775731916412,4c67a184e1da1b8d06b79ec3,Cape Town,Fish Hoek
18,,The Lighthouse Cafe,6163,Café,-34.193163993654586,18.43135689901424,514d8bffe4b091940a1725ea,Cape Town,Fish Hoek
19,,Monocle & Mermaid,6197,Café,-34.193270586211405,18.433466871660144,545e3eca498e7ab0f02e0435,Cape Town,Fish Hoek
20,,Imhoff Farm,6826,Farm,-34.1425613638341,18.3509427192012,4bc1dbbc461576b0a4657c32,Cape Town,Fish Hoek
21,,Lekker Kalk Bay,2631,Café,-34.1261992776905,18.44953582177628,5468ab48498e9e5bff922a03,Cape Town,Fish Hoek
22,,Boulders Beach Penguin Colony,6771,Nature Preserve,-34.195546333030784,18.448848691874005,53d51cb2498ecbe059fa78ff,Cape Town,Fish Hoek
23,7945,Virgin Active Health Club,6681,Gym,-34.079491801424744,18.4407149297338,4b62d9e8f964a52082552ae3,Cape Town,Fish Hoek
24,7950,Empire Cafe,5230,Breakfast Spot,-34.107972156221784,18.468434197990824,4b3b3760f964a520827125e3,Cape Town,Fish Hoek
25,,Steenberg Vineyards,6994,Vineyard,-34.075247202420954,18.422678380261956,4b77dab9f964a52072ac2ee3,Cape Town,Fish Hoek
26,,Scratch Patch & Mineral World,3721,Jewelry Store,-34.171470206138544,18.4261517651053,4b769cdbf964a52079542ee3,Cape Town,Fish Hoek
27,7979,Foodbarn Bakery & Deli,6257,Café,-34.09717281206906,18.378222276431988,4b77181af964a520bd7c2ee3,Cape Town,Fish Hoek
28,,Boulders Visitor Centre,6815,National Park,-34.19579104287583,18.449448564624124,4db95b8a0437609120ffe738,Cape Town,Fish Hoek
29,,Lifestyle surfshop,5284,Sporting Goods Shop,-34.10819990330887,18.46940715234569,4d402b041bd2a1433c32f07c,Cape Town,Fish Hoek
30,,Noordhoek Beach (Long Beach),7176,Beach,-34.11308368121179,18.353036642074585,4cbafea4352ebfb757c88df2,Cape Town,Fish Hoek
31,7945,Tiger's Milk,5290,Restaurant,-34.10813515003985,18.469427056534016,5496ae79498edf459cbf7752,Cape Town,Fish Hoek
32,7975,Misty Cliffs,7760,Beach,-34.18558,18.363195,4d0b289e5f86f04df35ccaa0,Cape Town,Fish Hoek
33,,Easy Dig Cafe,4349,Café,-34.13342134198026,18.377955495720176,4e41007a8877f7a2cf2ad407,Cape Town,Fish Hoek
34,7979,African Queen Guesthouse,5008,Bed & Breakfast,-34.110707,18.381667,4d16f67fbb64224b254fbd65,Cape Town,Fish Hoek
35,7945,Blue Bird Garage Market,5615,Market,-34.10360358507214,18.469333948690874,4d026faa60e737047dbbe9aa,Cape Town,Fish Hoek
36,7945,Bistro Sixteen 82,6991,Tapas Restaurant,-34.075271470667516,18.422651677374514,4d2893d46e27a143577c1b24,Cape Town,Fish Hoek
37,7946,Gaslight Cafe,5273,Café,-34.10813193253958,18.469186897368544,4d6c88817585b1f7f1a30fd5,Cape Town,Fish Hoek
38,7975,Jakes On The Common,6654,Restaurant,-34.09691,18.372455,5a54a1efd0a149596b0833b1,Cape Town,Fish Hoek
39,,Earth Fair Food Market,7752,Food Court,-34.07458216371472,18.459441771696007,4b6d4383f964a5202b6e2ce3,Cape Town,Fish Hoek
40,7872,Chapman’s Peak View Point,9215,Scenic Lookout,-34.0776385285169,18.356480598449703,4ba4c2bcf964a52082b238e3,Cape Town,Fish Hoek
41,7945,Primi Piatti,5311,Italian Restaurant,-34.107922,18.469512,52bbf8c7498efe0dfd38a0a6,Cape Town,Fish Hoek
42,,Casa labia,4860,Italian Restaurant,-34.11117971566934,18.466393148985166,4c3c49d27f49c9b64f9e6be3,Cape Town,Fish Hoek
43,,Silvermine,6304,Trail,-34.08147414149445,18.421823743513997,4c4954166f1420a1d6337655,Cape Town,Fish Hoek
44,,The Courtyard Café,2799,English Restaurant,-34.12511628813233,18.45087724236054,55d829bc498e9c6d184f7f21,Cape Town,Fish Hoek
45,7872,Chapman’s Peak Drive,9003,Road,-34.07773,18.359758,4ba21ffff964a5207bdd37e3,Cape Town,Fish Hoek
46,,Checkers - Sun Valley,3772,Convenience Store,-34.120989545467474,18.389463843043384,56791208498e05d5b379baad,Cape Town,Fish Hoek
47,,Blue Bird Garage,5620,Flea Market,-34.10363106884729,18.469441173452026,4cd43858536654812f8c2bed,Cape Town,Fish Hoek
48,,The Sweetest Thing,6157,Café,-34.19317047351982,18.430551826674225,4bbb4de63db7b713a626249a,Cape Town,Fish Hoek
49,,Lucky Fish & Chips,5347,Fish & Chips Shop,-34.10803582123931,18.470134906343823,5131ee3de4b0d7075de227ba,Cape Town,Fish Hoek
50,,"Long Beach, Kommetjie",8837,Beach,-34.13759879452593,18.328913258642434,4ed9dd710aaf49e028eeb1b8,Cape Town,Fish Hoek
51,,Stoked Backpackers,5110,Hostel,-34.109012104182455,18.46778422421026,50ed26ace4b009bc96318c6f,Cape Town,Fish Hoek
52,,Cafe Roux,6270,Café,-34.097369021847044,18.377776739166148,4bab53c2f964a520d0a03ae3,Cape Town,Fish Hoek
53,,Steenberg Golf Estate,7734,Golf Course,-34.068601634885304,18.427004857749132,5346a0cd498ebf915b59e043,Cape Town,Fish Hoek
54,,Jakes in the Village,7417,Restaurant,-34.07167544846586,18.431803543450386,4c3960d72c8020a141b28c00,Cape Town,Fish Hoek
55,7975,Whole Earth Café,7960,Coffee Shop,-34.195824,18.373886,56c4559bcd10703f0af4a35b,Cape Town,Fish Hoek
56,,Virgin Active Sun Valley,3719,Gym / Fitness Center,-34.121833678901694,18.389535864597967,565981dd498e8316335be62c,Cape Town,Fish Hoek
57,7975,Kommetjie,9091,Other Great Outdoors,-34.14044027926942,18.326201775976404,4c91274eb641236aad1d7f79,Cape Town,Fish Hoek
58,7975,Scarborough Beach,8457,Beach,-34.200231793710266,18.372058868408203,4d9dc7287509b1f7198c48a0,Cape Town,Fish Hoek
59,,Col'Cacchio,6608,Pizza Place,-34.07975739111847,18.43834295157505,4fcc6654e4b0ff719b4052a0,Cape Town,Fish Hoek
60,,The Hub Café,7996,Coffee Shop,-34.196884,18.37501,511f71b2e4b093807a2caa12,Cape Town,Fish Hoek
61,,Witsands Beach,7871,Surf Spot,-34.176804398835216,18.353351173429033,51333d0fe4b041d1d7791643,Cape Town,Fish Hoek
62,7947,Red! The Cafe,7252,Café,-34.073142012776664,18.43155546553403,4ca4c38cf832a1cd23dea8e5,Cape Town,Fish Hoek
63,,Checkers,5351,Supermarket,-34.10640308148272,18.46853482754417,4bfe3d9b4cf820a12794edf4,Cape Town,Fish Hoek
64,7137,Mugg & Bean,8669,Coffee Shop,-34.06372284322648,18.452896706350316,4f79a0d5e4b0290a8d5f0e23,Cape Town,Fish Hoek
65,,Catharina's,7432,Restaurant,-34.071290523250276,18.42523647743298,4cc78765303476b08b47e16b,Cape Town,Fish Hoek
66,,The Village Roast,6320,Coffee Shop,-34.09691,18.377568,564da03a498ec6dcb47f1b53,Cape Town,Fish Hoek
67,7806,Tintswalo Atlantic,9676,Hotel,-34.06487215178444,18.36817502975464,4bd8b2452ecdce72e8ecd0f2,Cape Town,Fish Hoek
68,,Muizenberg Flea Market,6440,Flea Market,-34.102981917653054,18.48040848620249,4ba5ec1ef964a520692939e3,Cape Town,Fish Hoek
69,7806,Food Lover's Market,8892,Grocery Store,-34.06308886,18.45814393,4eec8036e3002155925590fc,Cape Town,Fish Hoek
70,7945,Italian Kitchen,8532,Italian Restaurant,-34.06564341054294,18.455176939383563,4cb341fcc939721ecd94b69e,Cape Town,Fish Hoek
71,7975,Food Lover's Market,3811,Fruit & Vegetable Store,-34.12373922435551,18.387258646073867,4fafb485c2ee519be3781d5d,Cape Town,Fish Hoek
72,,Saveur Restaurant,6146,Seafood Restaurant,-34.19291152621334,18.432391332695282,54ad0e2b498ed6d6c86153cc,Cape Town,Fish Hoek
73,,Sunrise Beach,6524,Beach,-34.10337168015757,18.48189815610369,4e0b3e9acc3f0e8737cad9f0,Cape Town,Fish Hoek
74,7945,Societi Brasserie,8529,French Restaurant,-34.06185059965357,18.434468829257106,4f608553e4b066d8c523ca36,Cape Town,Fish Hoek
75,,Fishermans kommetjie,9181,Pizza Place,-34.14099206053979,18.325237698591238,4c77c874a5676dcb6ea31921,Cape Town,Fish Hoek
76,,The Hussar Grill,7298,Steakhouse,-34.072764591885225,18.432034723794146,500bd8dae4b0938453816dd2,Cape Town,Fish Hoek
77,7975,The Toad,6246,Gastropub,-34.09741952075786,18.378090323759757,4c0b97296071a5931e6fe132,Cape Town,Fish Hoek
78,,Vida E Caffè,7391,Coffee Shop,-34.07191095429251,18.4318781202244,4de0bd22d164e323c7b3bcc8,Cape Town,Fish Hoek
79,,Dixie's,3004,Café,-34.16449661461802,18.431384784703965,4be5be7b8a8cb713716ac4a0,Cape Town,Fish Hoek
80,7945,Lorenzo Marx,7777,Coffee Shop,-34.09420320453125,18.490519583454553,4ffd3826e4b07c449d5a533f,Cape Town,Fish Hoek
81,,Silvermine - Noordhoek Circuit,6288,Trail,-34.08168032561065,18.429114416627403,4d579afa36d1721e911dedb1,Cape Town,Fish Hoek
82,,Bombay Chilli,5462,Indian Restaurant,-34.107145817636194,18.470861997936513,4d92eedb5cf5236a3c4c57a3,Cape Town,Fish Hoek
83,7975,Glencairn Beach,2477,Beach,-34.159572091310196,18.431721925735474,4c8b95ec1556bfb751260293,Cape Town,Fish Hoek
84,7945,Blue Route Mall,8701,Shopping Mall,-34.06348966,18.4531473,4b67d329f964a520a35e2be3,Cape Town,Fish Hoek
85,7975,STOEP+SWING,2520,Pub,-34.16032670644627,18.429737091064453,4fccd8e07b0cbd800b0e87e4,Cape Town,Fish Hoek
86,7976,Kommetjie Lighthouse (Slangkop),9797,Lighthouse,-34.14755003014829,18.31910451698595,4c8c90caf87e224b763d3605,Cape Town,Fish Hoek
87,7945,Bootlegger Coffee Company,8524,Coffee Shop,-34.06194260891006,18.43502667391246,5801d52d38fab67ef433b6da,Cape Town,Fish Hoek
88,7945,Westlake Lifestyle Centre,6605,Shopping Mall,-34.079775783285996,18.438283034622874,4c8600d5d34ca14381e14b80,Cape Town,Fish Hoek
89,7945,Steenberg Village,7353,Shopping Mall,-34.07228072477731,18.432175618273483,4c9dac918afca0933e57f915,Cape Town,Fish Hoek
90,,Cafe Penguino,6656,Café,-34.1949229059806,18.447179133720603,4dbabba55da389d2c24222f7,Cape Town,Fish Hoek
91,,The Meeting Place,6180,Café,-34.19325413010905,18.43200765819856,4baf22c5f964a52011ed3be3,Cape Town,Fish Hoek
92,7979,The Red Herring,7160,Seafood Restaurant,-34.09846078017669,18.363597472331122,4b487cc3f964a5202a4e26e3,Cape Town,Fish Hoek
93,7945,The Toad on the Road,6687,Pub,-34.08355073423844,18.45533155108234,4c62fc4dec94a593dda52aca,Cape Town,Fish Hoek
94,8000,Chilled Market at The Range,9834,Market,-34.04977719554031,18.420623209145997,4c0b405ca1b32d7f2fd79af0,Cape Town,Fish Hoek
95,,Monkey Valley Beach Nature Resort,7639,Resort,-34.09673324082768,18.35864160047971,4bcf6d9f0ffdce72fa77b2c0,Cape Town,Fish Hoek
96,,Seaforth Restaurant,6587,Seafood Restaurant,-34.194252484070304,18.447247741595962,4ba6430cf964a520454039e3,Cape Town,Fish Hoek
97,,Jakura Sushi Express,8715,Sushi Restaurant,-34.06326994203368,18.45280727430767,4f535fd7e4b0d3a8f5b5a88a,Cape Town,Fish Hoek
98,7975,Simonstown Country Club,7556,Golf Course,-34.201633782131665,18.453583926840274,4d22f441dd6a236a39c64b38,Cape Town,Fish Hoek
99,7975,Longbeach Mall,3692,Shopping Mall,-34.12407686,18.38848975,4b655967f964a52014ee2ae3,Cape Town,Fish Hoek
0,7441,Crystal Towers Hotel And Spa,1963,Hotel,-33.89467847050529,18.507091694258406,4c8ad1491797236a5d646588,Cape Town,Milnerton
1,7441,Canal Walk Shopping Centre,1985,Shopping Mall,-33.89277543,18.5106671,4ca599d2931bb60ceb628be2,Cape Town,Milnerton
2,7441,"Hirsch's, Milnerton",1905,Furniture / Home Store,-33.86542597855876,18.50822636470787,4f76f436e4b0d69368a4f1fa,Cape Town,Milnerton
3,7441,Spar,1987,Supermarket,-33.86252636594114,18.50326431433342,4c1215e3b2510f47bbf5c398,Cape Town,Milnerton
4,7441,Woolworths,2113,Clothing Store,-33.89445445563076,18.510398178868137,4b7c1c94f964a520977d2fe3,Cape Town,Milnerton
5,7441,"Sunset Beach, Cape Town, South Africa.",3451,Beach,-33.848755689381015,18.4911000516807,508cc33d8acae8b2f7b39cba,Cape Town,Milnerton
6,7925,Espresso Lab Microroasters,6457,Coffee Shop,-33.92737067543962,18.457009014445408,4ba9e287f964a520183c3ae3,Cape Town,Milnerton
7,7925,The Pot Luck Club & Gallery,6444,Tapas Restaurant,-33.927463,18.457429,4efe0f19e5faf2869a1156c1,Cape Town,Milnerton
8,7925,The Old Biscuit Mill,6448,Market,-33.92749713628417,18.457415051797437,4b5a3b1bf964a52013b628e3,Cape Town,Milnerton
9,7441,Bloubergstrand,6670,Beach,-33.821986004705934,18.475924730300903,4ea409bce3008f7d92bdf195,Cape Town,Milnerton
10,,The Test Kitchen,6464,Restaurant,-33.927422678167645,18.45696173744514,4cf68fc8e308236ab6e3e6ac,Cape Town,Milnerton
11,7915,Rosetta Roastery,7031,Coffee Shop,-33.92670585996497,18.445895047082622,4c77b3f16981bfb7de7a66e6,Cape Town,Milnerton
12,7441,Petiscos,6804,Portuguese Restaurant,-33.818320765542495,18.496332379148896,4c3cbda4a97bbe9a71eefadd,Cape Town,Milnerton
13,,Magica Roma,6758,Italian Restaurant,-33.94014855148352,18.497787490194014,4b97fb2ff964a520e12335e3,Cape Town,Milnerton
14,7925,Woodstock Brewery,6623,Brewery,-33.92729377150171,18.453770970512487,57906662498ed25e200c17fd,Cape Town,Milnerton
15,,Cape Town Waterfront,7374,Waterfront,-33.90256792953086,18.4216046333313,53b95629498e28001d79d8de,Cape Town,Milnerton
16,,Neighbourgoods Market,6423,Flea Market,-33.9274569558459,18.457826180599668,4e550332636510eb2e0e0683,Cape Town,Milnerton
17,8000,Victoria Wharf,7504,Shopping Mall,-33.90361868916433,18.42057466506958,518d2e42498e2a0a96297fb0,Cape Town,Milnerton
18,,360 Specialized Training,7751,Gym,-33.93063297914655,18.439516160921674,4d6d2f3bfbf0a093ec91fc8c,Cape Town,Milnerton
19,8001,The Silo Hotel,7545,Hotel,-33.90851199761666,18.42262145365408,582334fb03399c2dc117d903,Cape Town,Milnerton
20,8000,The Deli Woodstock,7573,Breakfast Spot,-33.92773321883452,18.43864551481081,4c383fdfdfb0e21ef447aea8,Cape Town,Milnerton
21,,Virgin Active Foreshore,7424,Gym / Fitness Center,-33.91784923671407,18.430691895051158,5766b8aecd100453bf08c5ab,Cape Town,Milnerton
22,7500,Pick 'n Pay,7206,Supermarket,-33.86557648309723,18.572547316620064,4c5c22a19b28d13aaedd5570,Cape Town,Milnerton
23,7925,Saucisse Deli,6460,Deli / Bodega,-33.927383554093446,18.456980966220513,4eae7baa9911d5c951b3cc06,Cape Town,Milnerton
24,,The Table Bay Hotel - Lounge,7338,Hotel,-33.903146643778044,18.42228120940016,4d1dffece56f6ea8359d601d,Cape Town,Milnerton
25,8001,V&A Waterfront,7591,Waterfront,-33.90462006045022,18.42003876929211,4b43b4bff964a52014e725e3,Cape Town,Milnerton
26,,Watershed,7857,Market,-33.907116168436936,18.41816228150922,54429072498e71ae5f3585e7,Cape Town,Milnerton
27,,Woodstock Foundry,6794,Event Space,-33.92699097754226,18.450274887434205,4fd5dcade4b02bbdc692ed95,Cape Town,Milnerton
28,8000,Artscape Theatre,7638,Theater,-33.919537048903365,18.429297381456607,4b5342ebf964a520b69427e3,Cape Town,Milnerton
29,,Willoughby & Co,7403,Seafood Restaurant,-33.90274474798387,18.421349961573604,4b4dd523f964a520e4d826e3,Cape Town,Milnerton
30,,Salisburys,7270,Deli / Bodega,-33.933360708670065,18.451980701512788,4ff0360ce4b0cf66726cb6cb,Cape Town,Milnerton
31,8001,V&A Food Market,7718,Food Court,-33.90650559309629,18.419482196082676,50db0a96e4b091e327ee8b89,Cape Town,Milnerton
32,8002,Nespresso Boutique,7572,Coffee Shop,-33.90400574458095,18.4199671423334,4c3df4c5b8b4be9aab74cbef,Cape Town,Milnerton
33,,Queen Victoria Hotel,7781,Hotel,-33.906414832225394,18.41869917650755,4db467ca6a23c31a0316b57b,Cape Town,Milnerton
34,,homespun by Matt,6747,Bistro,-33.820993,18.477056,54ecbc34498e1d5c9acf8c4c,Cape Town,Milnerton
35,,Woolworths,7469,Grocery Store,-33.813069234500155,18.50824375519443,4cd2e7883e0c8cfa01991a12,Cape Town,Milnerton
36,,Carlucci's,6518,Deli / Bodega,-33.822993080476266,18.477664271196033,4b6bf84ef964a520d31d2ce3,Cape Town,Milnerton
37,8001,Tribe Coffee,6798,Coffee Shop,-33.92727272520289,18.450634898426785,51695769e4b04fc89096589a,Cape Town,Milnerton
38,8001,One&Only Cape Town,8070,Resort,-33.908668541891046,18.416461381779996,4b700ea8f964a52041052de3,Cape Town,Milnerton
39,8001,The Kitchen,7612,Deli / Bodega,-33.927670975915085,18.43796609977646,4b694555f964a520549d2be3,Cape Town,Milnerton
40,8001,Market on the Wharf,7724,Food & Drink Shop,-33.90653532494537,18.41942407578934,50be24e5e4b0c7b81c3a7eca,Cape Town,Milnerton
41,7439,Killarney Race Track,6960,Racetrack,-33.823226491519684,18.529344843701054,4b8a6e75f964a520896c32e3,Cape Town,Milnerton
42,,Cooked,7854,Coffee Shop,-33.907122797849084,18.41820533520213,566da475498ed2e93de35c6c,Cape Town,Milnerton
43,7441,Pakalolo Beach Bar,6793,Café,-33.820772495250196,18.476160331661177,4c6cf10299b9236a91e5e3c9,Cape Town,Milnerton
44,8001,Fugard Theatre,8512,Theater,-33.92717880771957,18.424410697680713,4bcede8d29d4b7132923a9dc,Cape Town,Milnerton
45,,Devil's Peak Brewing Company (The Taproom),6935,Brewery,-33.93408429796424,18.460315591431804,51ebca525019fb668b6311d9,Cape Town,Milnerton
46,8005,Pigalle,8261,Seafood Restaurant,-33.913161220900925,18.4167439564029,4bc0aaf8abf495217098bf93,Cape Town,Milnerton
47,7925,1890 House Sushi,7104,Sushi Restaurant,-33.93920394799666,18.46938616433879,4b50cf03f964a520563327e3,Cape Town,Milnerton
48,8001,Origin Coffee Roasting,8402,Coffee Shop,-33.91716850036462,18.417625794294572,4b66dc61f964a520bf2d2be3,Cape Town,Milnerton
49,8001,City Hall,8421,City Hall,-33.92518468373031,18.423782589572202,4b6b08e2f964a5202aee2be3,Cape Town,Milnerton
50,8005,Truth Coffee HQ,8705,Café,-33.92828568736539,18.4227945872331,4fa0c477e4b0c33ec64258bf,Cape Town,Milnerton
51,,Giovanni's Deliworld,8608,Bakery,-33.90782184808231,18.409727517755517,4b51863af964a520ed4e27e3,Cape Town,Milnerton
52,8000,The Gin Bar,8764,Cocktail Bar,-33.92273288691907,18.417150034224644,54d63408498e31d1e8e09e57,Cape Town,Milnerton
53,,The Book Lounge,8856,Bookstore,-33.92930614229909,18.42168843738291,4b9e4a4cf964a5209dd736e3,Cape Town,Milnerton
54,8001,Aces 'n Spades,8462,Bar,-33.92138527642458,18.42000551633646,502e9348e4b047efecff0430,Cape Town,Milnerton
55,8051,Jason Bakery,8521,Bakery,-33.90814555679022,18.410891348801574,5a2cf00b35f9833b4ce7d183,Cape Town,Milnerton
56,,New York Bagel,8594,Bagel Shop,-33.92812216330304,18.42418736238842,54350aca498e511cba960528,Cape Town,Milnerton
57,,Durbanville Hills Wine Estate,8822,Vineyard,-33.824714047473826,18.565417553766203,4be7bfe7e1b39521f22121c1,Cape Town,Milnerton
58,8001,Skinny laMinx,9138,Furniture / Home Store,-33.924987260907464,18.4140944480896,502c9a5d067d5b50e0ba9eb8,Cape Town,Milnerton
59,8000,Jason Bakery,9083,Bakery,-33.92453842563379,18.414449223651683,4d9580ed454edcb39969b76a,Cape Town,Milnerton
60,8000,Honest Chocolate Café,8764,Café,-33.92273011702641,18.417155985817132,54955dc0498e505982e2a598,Cape Town,Milnerton
61,8051,Green Point Urban Park,9174,Park,-33.90555738278987,18.40221851536896,4d9dc1d6c593a1cdef2b6719,Cape Town,Milnerton
62,7441,West Coast Village,8388,Shopping Mall,-33.804736540353176,18.484487865439,4cde757bffcf3704ada91282,Cape Town,Milnerton
63,8000,Yourstruly,8870,Coffee Shop,-33.92431943340237,18.417055746248256,4cd50dac8e5b6a317f1b74ac,Cape Town,Milnerton
64,7441,Makro,4423,Warehouse Store,-33.84691203,18.52387319,4c53f8af30f92d7ff40ca9b9,Cape Town,Milnerton
65,,"Food Lovers, The Towers",7752,Food Court,-33.91945851147964,18.427718198510565,565c25fa498e1d3da85ed493,Cape Town,Milnerton
66,,Woolworths,5595,Grocery Store,-33.82992685638026,18.506803681676164,5409bbf3498e4dc94adf2b32,Cape Town,Milnerton
67,,Signal Hill,9684,Hill,-33.91790703224613,18.402374981837013,4b5c6f27f964a520a72f29e3,Cape Town,Milnerton
68,8001,Kloof Street House,9491,African Restaurant,-33.92830450158452,18.412193932450084,54a88b5c498e72e47a96233f,Cape Town,Milnerton
69,7700,Common Ground Cafe,8900,Coffee Shop,-33.958918134385584,18.485833059887966,4b613990f964a520680d2ae3,Cape Town,Milnerton
